GameNum,WhitePlayer,BlackPlayer,Game,White,Black,Date,Event,Link,
633,Los Bro SPQR,Narik,"1.{20:05}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6
2.{20:04}(0T2)c2c4 / {20:03}(0T2)e7e6
3.{20:04}(0T3)b2b3 / {20:04}(0T3)b7b5
4.{20:04}(0T4)Bc1b2 / {20:04}(0T4)Bc8b7
5.{20:04}(0T5)e2e3 / {20:04}(0T5)b5b4
6.{20:04}(0T6)Qd1e2 / {20:04}(0T6)Bf8d6
7.{20:04}(0T7)d2d4 / {20:04}(0T7)c7c5
8.{20:04}(0T8)Nb1d2 / {20:03}(0T8)c5d4
9.{20:04}(0T9)Nf3d4 / {20:04}(0T9)Nb8c6
10.{20:04}(0T10)Nd2f3 / {20:04}(0T10)Qd8e7
11.{20:02}(0T11)Qe2c2 / {20:04}(0T11)Nc6d4
12.{20:02}(0T12)Nf3d4 / {20:03}(0T12)Nf6e4
13.{20:02}(0T13)Bf1d3 / {20:04}(0T13)Ne4c3
14.{20:02}(0T14)Bb2c3 / {20:03}(0T14)b4c3
15.{20:02}(0T15)Bd3e4 / {20:03}(0T15)Bb7e4
16.{20:02}(0T16)Qc2e4 / {20:02}(0T16)Ra8d8
17.{20:02}(0T17)Nd4c6 / {20:03}(0T17)Qe7f6
18.{20:02}(0T18)Qe4f3 / {20:03}(0T18)Qf6f3
19.{20:02}(0T19)Nc6d8 / {20:00}(0T19)Ke8d8
20.{20:02}(0T20)g2f3 / {20:00}(0T20)Bd6a3
21.{20:02}(0T21)Ke1g1 / {19:43}(0T21)Ba3b2
22.{19:31}(0T22)Ra1b1 / {19:02}(0T22)Bb2a3
23.{19:31}(0T23)b3b4 / {18:43}(0T23)c3c2
24.{16:39}(0T24)Rb1c1 / {18:35}(0T24)Ba3b2
25.{16:02}(0T25)Kg1h1 / {18:16}(0T25)g7g5
26.{14:32}(0T26)Rf1d1 / {18:10}(0T26)Bb2g7",0,1,01/05/2022,Pro league season 4,,
634,Mauer,Tones,"1.{14:22}(0T1)b2b4 / {8:47}(0T1)Ng8f6 
2.{14:22}(0T2)Bc1b2 / {8:47}(0T2)e7e6 
3.{14:22}(0T3)e2e3 / {8:47}(0T3)Nf6g4 
4.{14:22}(0T4)Qd1g4 / {8:47}(0T4)f7f5 
5.{14:22}(0T5)Bb2f6 / {8:47}(0T5)f5g4 
6.{14:22}(0T6)Bf6d8 / {8:47}(0T6)Ke8d8 
7.{14:22}(0T7)Nb1c3 / {8:47}(0T7)Nb8c6 
8.{14:22}(0T8)f2f3 / {8:47}(0T8)Nc6b4 
9.{14:22}(0T9)f3g4 / {8:47}(0T9)Nb4c2 
10.{14:22}(0T10)Ke1d1 / {8:47}(0T10)Bf8a3 
11.{14:22}(0T11)Ra1b1 / {8:47}(0T11)Nc2e3 
12.{14:22}(0T12)d2e3 / {8:47}(0T12)Ba3c1 
13.{14:22}(0T13)Rb1c1 / {8:47}(0T13)Rh8f8 
14.{14:22}(0T14)Bf1c4 / {8:47}(0T14)c7c6 
15.{14:22}(0T15)Nc3d5 / {8:47}(0T15)e6d5 
16.{14:22}(0T16)Bc4d3 / {8:47}(0T16)d5d4 
17.{14:22}(0T17)Bd3c4 / {8:47}(0T17)d7d5 
18.{14:22}(0T18)Bc4d5 / {8:47}(0T18)Bc8d7 ",0,1,08/05/2022,,,
635,Ya,Mauer,"1.{20:05}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{20:05}(0T2)d2d4 / {20:05}(0T2)a7a5 
3.{20:05}(0T3)c2c3 / {20:05}(0T3)a5a4 
4.{19:50}(0T4)Bc1g5 / {20:04}(0T4)d7d5 
5.{19:36}(0T5)e2e3 / {20:03}(0T5)Bc8f5 
6.{19:31}(0T6)Nb1a3 / {20:03}(0T6)e7e6 
7.{19:18}(0T7)Bf1d3 / {19:54}(0T7)Bf5d3 
8.{19:18}(0T8)Qd1d3 / {19:54}(0T8)c7c6 
9.{19:15}(0T9)Na3b5 / {19:44}(0T9)Nb8d7 
10.{18:56}(0T10)Bg5f6 / {19:42}(0T10)Nd7f6 
11.{18:47}(0T11)Nf3g5 / {19:29}(0T11)Qd8e7 
12.{18:21}(0T12)g2g3 / {19:09}(0T12)Nf6g4 
13.{18:01}(0T13)Qd3e2 / {18:23}(0T13)Ng4f2 
14.{17:57}(0T14)Qe2f2 / {18:23}(0T14)c6b5 
15.{17:52}(0T15)Qf2f7 / {18:23}(0T15)Qe7f7 
16.{17:52}(0T16)Ng5f7 / {18:23}(0T16)Ke8f7 
17.{17:52}(0T17)Rh1f1 / {18:23}(0T17)Kf7e7 
18.{17:52}(0T18)Rf1f8 / {18:23}(0T18)Rh8f8 
19.{17:52}(0T19)Ke1c1 / {18:23}(0T19)Rf8f2 
20.{17:35}(0T20)Rd1e1 / {18:21}(0T20)Ra8f8 
21.{17:31}(0T21)Kc1d1 / {18:21}(0T21)Rf2b2 
22.{17:28}(0T22)a2a3 / {18:21}(0T22)Rf8f2 
23.{17:23}(0T23)e3e4 / {18:21}(0T23)Rf2d2 
24.{17:23}(0T24)Kd1c1 / {18:21}(0T24)Rb2c2 
25.{17:23}(0T25)Kc1b1 / {18:16}(0T25)Rd2e2 
26.{16:33}(0T26)Re1g1 / {18:02}(0T26)Rc2b2 
27.{16:32}(0T27)Kb1a1 / {18:02}(0T27)Re2c2 
28.{16:30}(0T28)e4d5 / {17:58}(0T28)Rb2a2 
29.{16:35}(0T29)Ka1b1 / {18:03}(0T29)Ra2>>(0T28)a2 
30.{16:35}(-1T29)Ka1>(0T30)a1 / {17:38}(-1T29)g7g6 
31.{16:35}(-1T30)d5e6 / {17:26}(0T30)Rc2a2 (-1T30)Rb2b1 
32.{16:34}(0T31)Ka1>(-1T31)b1 / {17:11}(-1T31)Rc2e2 (0T31)Ra2e2 
33.{16:27}(0T32)d5d6 (-1T32)Rg1f1 / {17:11}(-1T32)Re2f2 (0T32)Ke7d6 
34.{16:15}(-1T33)Rf1e1 (0T33)h2h4 / {17:08}(-1T33)Ra2b2 (0T33)Re2b2 
35.{16:14}(-1T34)Kb1a1 (0T34)Kb1a1 / {16:56}(-1T34)Rb2e2 (0T34)Rb2b3 
36.{15:41}(0T35)Rg1f1 (-1T35)Re1e2 / {16:53}(-1T35)Rf2f1 (0T35)Rb3a3 
37.{15:25}(-1T36)Ka1b2 (0T36)Ka1b2 / {16:38}(-1T36)Rf1>(0T36)f1 
38.{15:21}(-1T37)Kb2>(0T37)a3 / {16:28}(0T37)Rf1d1 (-1T37)b7b6 ",0,1,23/05/2022,,,
636,tesseract,Mauer,"1.{20:05}(0T1)Ng1f3 / {20:05}(0T1)Ng8f6 
2.{20:05}(0T2)d2d4 / {20:05}(0T2)a7a5 
3.{20:04}(0T3)c2c3 / {20:05}(0T3)a5a4 
4.{20:05}(0T4)Bc1f4 / {20:05}(0T4)b7b6 
5.{19:05}(0T5)b2b4 / {17:27}(0T5)d7d5 
6.{17:49}(0T6)Nf3e5 / {16:46}(0T6)Qd8d6 
7.{17:38}(0T7)e2e3 / {16:01}(0T7)Qd6e6 
8.{16:24}(0T8)Bf1b5 / {15:56}(0T8)c7c6 
9.{16:22}(0T9)Qd1e2 / {13:43}(0T9)Bc8b7 
10.{15:57}(0T10)Nb1d2 / {12:28}(0T10)Nf6d7 
11.{13:59}(0T11)Bb5d3 / {12:01}(0T11)Bb7a6 
12.{12:54}(0T12)Bd3a6 / {11:31}(0T12)Ra8a6 
13.{12:24}(0T13)Ne5d7 / {11:24}(0T13)Nb8d7 
14.{12:19}(0T14)Qe2a6 / {9:14}(0T14)Ke8d8 
15.{12:06}(0T15)Qa6a8 ",1,0,23/5/2022,,,
637,Public Match,Cirtus,"1.{5:48}(0T1)Ng1f3 / {6:11}(0T1)Ng8f6 
2.{5:48}(0T2)d2d4 / {6:11}(0T2)d7d5 
3.{5:48}(0T3)c2c3 / {6:11}(0T3)c7c6 
4.{5:48}(0T4)Bc1g5 / {6:11}(0T4)Bc8f5 
5.{5:48}(0T5)e2e3 / {6:11}(0T5)e7e6 
6.{5:48}(0T6)Bf1d3 / {6:11}(0T6)Bf5d3 
7.{5:48}(0T7)Qd1d3 / {6:11}(0T7)Qd8e7 
8.{5:48}(0T8)Nb1d2 / {6:11}(0T8)h7h6 
9.{5:48}(0T9)Bg5h4 / {6:11}(0T9)g7g5 
10.{5:48}(0T10)Bh4g3 / {6:11}(0T10)Nb8d7 
11.{5:48}(0T11)Nd2b3 / {6:11}(0T11)Nf6e4 
12.{5:48}(0T12)Nb3c5 / {6:11}(0T12)Ne4g3 
13.{5:48}(0T13)Nc5b7 / {6:11}(0T13)Nd7f6 
14.{5:48}(0T14)Qd3a6 / {6:11}(0T14)Qe7b7 
15.{5:48}(0T15)Qa6d3 / {6:11}(0T15)Qb7b2 
16.{5:48}(0T16)Qd3>>(0T13)g6 / {6:11}(1T13)Nd7c5 
17.{5:48}(1T14)d4c5 / {6:11}(1T14)Ng3f5 
18.{5:48}(1T15)Ra1d1 / {6:11}(1T15)f7g6 
19.{5:48}(1T16)Ke1e2 / {6:11}(0T16)Qb2e2 (1T16)Nf5e3 ",0,1,17/04/2022,,,
638,Public Match,Cirtus,"1.{0:27}(0T1)Ng1f3 / {3:49}(0T1)Ng8f6 
2.{0:27}(0T2)d2d4 / {3:49}(0T2)c7c5 
3.{0:27}(0T3)c2c3 / {3:49}(0T3)Qd8b6 
4.{0:27}(0T4)Nb1a3 / {3:49}(0T4)c5d4 
5.{0:27}(0T5)Na3c4 / {3:49}(0T5)Qb6e6 
6.{0:27}(0T6)Qd1d4 / {3:49}(0T6)Nb8c6 
7.{0:27}(0T7)Qd4h4 / {3:49}(0T7)d7d5 
8.{0:27}(0T8)Nc4e5 / {3:49}(0T8)Nc6e5 
9.{0:27}(0T9)Nf3e5 / {3:49}(0T9)Bc8d7 
10.{0:27}(0T10)Bc1f4 / {3:49}(0T10)Qe6b6 
11.{0:27}(0T11)Ne5d7 / {3:49}(0T11)Qb6b2 
12.{0:27}(0T12)Nd7f6 / {3:49}(0T12)g7f6 
13.{0:27}(0T13)Ra1c1 / {3:49}(0T13)d5d4 
14.{0:27}(0T14)Qh4h5 / {3:49}(0T14)Qb2b6 
15.{0:27}(0T15)e2e3 / {3:49}(0T15)a7a6 
16.{0:27}(0T16)Bf1b5 / {3:49}(0T16)Qb6b5 
17.{0:27}(0T17)Qh5>>(0T15)f7 / {3:49}(0T17)Qb5>>(0T13)f5 
18.{0:27}(-1T14)Qh4f6 / {3:49}(-1T14)Qb2c1 
19.{0:27}(-1T15)Bf4c1 / {3:49}(-1T15)Qf5>>(-1T14)e4 
20.{0:27}(-1T16)Qf6>>(-1T14)d6 / {3:49}(2T14)Qb2c1 ",0,1,20/02/2022,,,
639,Cirtus,Public Match,"1.(0T1)e2e3 / (0T1)Ng8f6 
2.(0T2)Ng1f3 / (0T2)d7d5 
3.(0T3)c2c4 / (0T3)c7c6 
4.(0T4)c4d5 / (0T4)Qd8d5 
5.(0T5)Nb1c3 / (0T5)Qd5h5 
6.(0T6)d2d4 / (0T6)Nf6g4 
7.(0T7)Qd1e2 / (0T7)Bc8d7 
8.(0T8)Bc1d2 / (0T8)Nb8a6 
9.(0T9)a2a3 / (0T9)e7e6 
10.(0T10)Nc3e4 / (0T10)Bf8e7 
11.(0T11)Nf3e5 / (0T11)Qh5f5 
12.(0T12)Qe2g4 / (0T12)Qf5g4 
13.(0T13)Ne5g4 / (0T13)f7f5 
14.(0T14)Bf1a6 / (0T14)b7a6 
15.(0T15)Bd2b4 / (0T15)Be7b4 
16.(0T16)a3b4 / (0T16)f5e4 
17.(0T17)Ke1g1 / (0T17)Ke8g8 
18.(0T18)Ra1a6 / (0T18)c6c5 
19.(0T19)b4c5 / (0T19)Bd7b5 
20.(0T20)Ra6e6 / (0T20)Bb5c4 
21.(0T21)Re6e5 / (0T21)Ra8b8 
22.(0T22)Re5g5 / (0T22)Bc4f1 
23.(0T23)Kg1f1 / (0T23)Rb8b2 
24.(0T24)Ng4h6 / (0T24)Kg8>>(0T23)f7 
25.(-1T24)Ng4h6 ",1,0,20/02/2022,,,
640,Cirtus,Public Match,"1.{20:05}(0T1)e2e3 / {20:05}(0T1)Ng8f6 
2.{20:05}(0T2)Ng1f3 / {20:05}(0T2)e7e6 
3.{20:05}(0T3)c2c3 / {20:05}(0T3)c7c6 
4.{20:05}(0T4)b2b4 / {19:43}(0T4)a7a5 
5.{19:12}(0T5)b4a5 / {19:23}(0T5)Ra8a5 
6.{18:45}(0T6)a2a4 / {18:42}(0T6)b7b5 
7.{18:32}(0T7)Bc1a3 / {17:40}(0T7)Bf8a3 
8.{17:39}(0T8)Nb1a3 / {17:35}(0T8)Ra5a4 
9.{15:58}(0T9)c3c4 / {17:00}(0T9)Ra4a3 
10.{15:58}(0T10)Ra1a3 / {15:58}(0T10)b5c4 
11.{15:57}(0T11)Bf1c4 / {14:13}(0T11)Qd8c7 
12.{13:27}(0T12)g2g3 / {12:47}(0T12)d7d5 
13.{12:21}(0T13)Bc4d3 / {11:53}(0T13)Nb8d7 
14.{8:32}(0T14)Ra3c3 / {8:42}(0T14)Ke8g8 
15.{6:55}(0T15)Nf3g5 / {7:43}(0T15)g7g6 
16.{3:49}(0T16)Ke1g1 / {6:50}(0T16)Nd7e5 
17.{3:35}(0T17)Bd3e2 / {6:23}(0T17)c6c5 
18.{3:31}(0T18)d2d4 / {5:48}(0T18)c5c4 
19.{2:29}(0T19)d4e5 / {5:46}(0T19)Qc7e5 
20.{1:37}(0T20)Ng5f3 / {5:42}(0T20)Qe5c3 
21.{1:10}(0T21)Qd1b1 / {5:04}(0T21)Nf6e4 
22.{0:37}(0T22)Rf1c1 / {4:09}(0T22)Qc3f6 
23.{0:28}(0T23)Qb1b4 / {3:26}(0T23)Rf8d8 
24.{0:13}(0T24)Qb4a3 / {3:07}(0T24)Ne4g5 
25.{0:07}(0T25)Qa3b2 / {2:44}(0T25)Ng5f3 
26.{0:06}(0T26)Be2f3 / {2:47}(0T26)Qf6b2 
27.{0:04}(0T27)Bf3>>(0T24)f6 ",0,1,16/03/2022,,,
641,Public Match,Cirtus,"1.{20:05}(0T1)e2e4 / {20:05}(0T1)Ng8f6 
2.{20:05}(0T2)d2d4 / {17:23}(0T2)d7d5 
3.{19:59}(0T3)c2c3 / {17:22}(0T3)c7c6 
4.{19:54}(0T4)Bc1g5 / {16:54}(0T4)Bc8g4 
5.{19:51}(0T5)Qd1c2 / {15:41}(0T5)e7e6 
6.{18:50}(0T6)Bf1e2 / {15:24}(0T6)Bg4e2 
7.{17:40}(0T7)Ng1e2 / {15:21}(0T7)d5e4 
8.{17:14}(0T8)Nb1d2 / {13:19}(0T8)Qd8d5 
9.{16:20}(0T9)Bg5f6 / {11:02}(0T9)g7f6 
10.{14:08}(0T10)Nd2e4 / {11:02}(0T10)Qd5f5 
11.{14:07}(0T11)Ne2g3 / {3:31}(0T11)Qf5>>(0T8)f2 
12.{14:05}(-1T9)Ke1f2 / {3:31}(-1T9)Nf6g4 
13.{12:35}(-1T10)Kf2g1 / {3:31}(-1T10)Qd8g5 
14.{10:52}(-1T11)Ne2f4 / {2:41}(-1T11)Qg5f4 
15.{9:50}(0T12)Ne4f6 (-1T12)Ra1f1 / {1:01}(-1T12)Qf4e3 (0T12)Ke8d8 
16.{9:34}(0T13)Ng3>(-1T13)e3 / {1:01}(-1T13)Ng4e3 (0T13)Bf8e7 
17.{9:00}(0T14)Ke1g1 (-1T14)Qc2e4 / {0:47}(0T14)e6e5 (-1T14)Ne3f1 
18.{4:02}(0T15)Nf6>>(0T13)f7 / {0:34}(1T13)Kd8c8 
19.{1:27}(1T14)Nf6e8 / {0:33}(0T15)Kd8>(1T14)e8 
20.{0:37}(1T15)Qc2e4 (-1T15)Nd2f1 / {0:29}(-1T15)Bf8d6 (1T15)Rh8g8 
21.{0:36}(1T16)Qe4>>(1T14)e6 / {0:29}(2T14)Nb8d7 
22.{0:04}(2T15)Qe6e8 ",1,0,16/03/2022,,,
642,Public Match,Cirtus,"1.{17:21}(0T1)Ng1f3 / {14:04}(0T1)Ng8f6 
2.{17:21}(0T2)d2d4 / {14:04}(0T2)c7c5 
3.{17:21}(0T3)c2c3 / {14:04}(0T3)Qd8b6 
4.{17:21}(0T4)Bc1e3 / {14:04}(0T4)e7e6 
5.{17:21}(0T5)Qd1d3 / {14:04}(0T5)Qb6b2 
6.{17:21}(0T6)Nf3e5 / {14:04}(0T6)Qb2a1 
7.{17:21}(0T7)Ne5>>(0T5)e6 / {14:04}(1T5)d7e6 
8.{17:21}(1T6)Nf3e5 / {14:04}(1T6)Bc8d7 
9.{17:21}(1T7)Qd1c2 / {14:04}(0T7)Qa1a2 (1T7)Nb8c6 ",0,1,21/03/2022,,,
643,Public Match,Cirtus,"1.{9:00}(0T1)f2f3 / {11:37}(0T1)Ng8f6 
2.{9:00}(0T2)c2c3 / {11:37}(0T2)d7d5 
3.{9:00}(0T3)Qd1a4 / {11:37}(0T3)c7c6 
4.{9:00}(0T4)Ke1d1 / {11:37}(0T4)Bc8f5 
5.{9:00}(0T5)d2d3 / {11:37}(0T5)g7g6 
6.{9:00}(0T6)Qa4h4 / {11:37}(0T6)Qd8b6 
7.{9:00}(0T7)Nb1d2 / {11:37}(0T7)Nb8d7 
8.{9:00}(0T8)Qh4e1 / {11:37}(0T8)Bf8h6 
9.{9:00}(0T9)f3f4 / {11:37}(0T9)Bh6f4 
10.{9:00}(0T10)Ng1f3 / {11:37}(0T10)Nf6g4 
11.{9:00}(0T11)Nd2c4 / {11:37}(0T11)Bf4c1 
12.{9:00}(0T12)Ra1c1 / {11:37}(0T12)d5c4 
13.{9:00}(0T13)Qe1d2 / {11:37}(0T13)Qb6f2 
14.{9:00}(0T14)Kd1c2 / {11:37}(0T14)Qf2>>(0T0)f2 
15.{9:00}(-1T1)Ke1f2 / {11:37}(-1T1)Ng8h6 
16.{9:00}(-1T2)e2e3 / {11:37}(-1T2)e7e6 
17.{9:00}(-1T3)Qd1h5 / {11:37}(-1T3)Qd8f6 
18.{9:00}(-1T4)Kf2>>(0T3)f2 / {11:37}(1T3)c7c6 
19.{9:00}(1T4)Qd1>>(-1T2)b3 / {11:37}(2T2)e7e6 
20.{9:00}(2T3)Ng1f3 / {11:37}(2T3)Qd8h4 
21.{9:00}(2T4)Nf3h4 / {11:37}(2T4)Nh6g4 (1T4)Qd8b6 (-1T4)Nh6g4 ",0,1,21/03/2022,,,
644,Public Match,Cirtus,"1.{1:27}(0T1)Ng1f3 / {1:21}(0T1)Ng8f6 
2.{1:27}(0T2)d2d4 / {1:21}(0T2)c7c5 
3.{1:27}(0T3)c2c3 / {1:21}(0T3)Qd8b6 
4.{1:27}(0T4)Qd1b3 / {1:21}(0T4)Qb6b3 
5.{1:27}(0T5)a2b3 / {1:21}(0T5)g7g6 
6.{1:27}(0T6)Bc1f4 / {1:21}(0T6)Bf8g7 
7.{1:27}(0T7)Nb1d2 / {1:21}(0T7)Ke8g8 
8.{1:27}(0T8)g2g3 / {1:21}(0T8)c5d4 
9.{1:27}(0T9)Nf3d4 / {1:21}(0T9)Nb8c6 
10.{1:27}(0T10)Nd2f3 / {1:21}(0T10)d7d6 
11.{1:27}(0T11)Bf1g2 / {1:21}(0T11)e7e5 
12.{1:27}(0T12)Nd4c6 / {1:21}(0T12)b7c6 
13.{1:27}(0T13)Bf4g5 / {1:21}(0T13)e5e4 
14.{1:27}(0T14)Nf3d4 / {1:21}(0T14)Bc8a6 
15.{1:27}(0T15)Ra1a6 / {1:21}(0T15)Nf6d5 
16.{1:27}(0T16)Ke1g1 / {1:21}(0T16)Ra8c8 
17.{1:27}(0T17)Ra6c6 / {1:21}(0T17)Bg7d4 
18.{1:27}(0T18)Rc6c8 / {1:21}(0T18)Rf8c8 
19.{1:27}(0T19)c3d4 / {1:21}(0T19)Nd5b4 
20.{1:27}(0T20)Bg2e4 / {1:21}(0T20)d6d5 
21.{1:27}(0T21)Be4f3 / {1:21}(0T21)Nb4c2 
22.{1:27}(0T22)Bf3d5 / {1:21}(0T22)Nc2d4 
23.{1:27}(0T23)Bd5c4 / {1:21}(0T23)Kg8g7 
24.{1:27}(0T24)Rf1d1 / {1:21}(0T24)Nd4f5 
25.{1:27}(0T25)g3g4 / {1:21}(0T25)Nf5>>(0T23)g5 
26.{1:27}(-1T24)Rf1d1 / {1:21}(-1T24)Ng5h3 
27.{1:27}(-1T25)Kg1f1 / {1:21}(-1T25)Nd4f5 
28.{1:27}(-1T26)Bc4f7 (0T26)Bg5e7 / {1:21}(0T26)Kg7h6 (-1T26)Kg8h8 
29.{1:27}(-1T27)Bf7>>(0T26)f7 / {1:21}(1T26)Kg7h8 
30.{1:27}(1T27)Bf7g8 (0T27)Bc4f7 / {1:21}(-1T27)Nh3>>(-1T25)h2 
31.{1:27}(-2T26)Kf1g2 / {1:21}(-2T26)Nd4e2 
32.{1:27}(-2T27)Bc4e2 / {1:21}(-2T27)Nh3f2 (1T27)Rc8g8 (0T27)Rc8c1 
33.{1:27}(0T28)Be7>>(0T26)e5 / {1:21}(2T26)Kg7g8 
34.{1:27}(2T27)Bg5h4 / {1:21}(0T28)Rc1>>(0T5)c1 
35.{1:27}(-3T6)Ke1d2 / {1:21}(-3T6)c5d4 
36.{1:27}(-3T7)Kd2c1 / {1:21}(-3T7)d4c3 
37.{1:27}(-3T8)b2c3 / {1:21}(-3T8)e7e6 
38.{1:27}(-3T9)Ra1a6 / {1:21}(-3T9)Nb8a6 
39.{1:27}(-3T10)Nf3e5 / {1:21}(-3T10)Na6c5 
40.{1:27}(-3T11)Kc1c2 / {1:21}(-3T11)Nc5b3 
41.{1:27}(-3T12)Ne5d3 / {1:21}(-3T12)Nb3a1 
42.{1:27}(-3T13)Kc2d1 / {1:21}(-3T13)d7d5 
43.{1:27}(-3T14)g2g3 / {1:21}(-3T14)Bc8d7 
44.{1:27}(-3T15)Nb1a3 / {1:21}(-3T15)Bf8a3 
45.{1:27}(-3T16)Bf1g2 / {1:21}(-3T16)Bd7a4 
46.{1:27}(-3T17)Kd1e1 / {1:21}(-3T17)Ra8c8 
47.{1:27}(-3T18)f2f3 / {1:21}(-3T18)Rc8c3 
48.{1:27}(-3T19)Ke1f2 / {1:21}(-3T19)Rc3c2 ",0,1,22/03/2022,,,
645,Public Match,Cirtus,"1.{0:58}(0T1)Ng1f3 / {1:29}(0T1)Ng8f6 
2.{0:58}(0T2)d2d4 / {1:29}(0T2)d7d5 
3.{0:58}(0T3)c2c3 / {1:29}(0T3)c7c6 
4.{0:58}(0T4)Bc1f4 / {1:29}(0T4)Bc8f5 
5.{0:58}(0T5)e2e3 / {1:29}(0T5)e7e6 
6.{0:58}(0T6)Nb1d2 / {1:29}(0T6)Bf8d6 
7.{0:58}(0T7)g2g3 / {1:29}(0T7)Qd8e7 
8.{0:58}(0T8)Bf4d6 / {1:29}(0T8)Qe7d6 
9.{0:58}(0T9)Qd1e2 / {1:29}(0T9)Nb8d7 
10.{0:58}(0T10)Nf3g5 / {1:29}(0T10)Qd6e7 
11.{0:58}(0T11)Bf1h3 / {1:29}(0T11)g7g6 
12.{0:58}(0T12)Bh3f5 / {1:29}(0T12)g6f5 
13.{0:58}(0T13)Nd2f3 / {1:29}(0T13)Nf6e4 
14.{0:58}(0T14)Ng5e4 / {1:29}(0T14)f5e4 
15.{0:58}(0T15)Nf3e5 / {1:29}(0T15)Nd7e5 
16.{0:58}(0T16)d4e5 / {1:29}(0T16)Ke8c8 
17.{0:58}(0T17)Qe2c2 / {1:29}(0T17)Qe7c7 
18.{0:58}(0T18)Qc2b3 / {1:29}(0T18)Qc7b6 
19.{0:58}(0T19)Qb3>>(0T15)b7 / {1:29}(0T19)Qb6>>(0T0)b6 
20.{0:58}(-1T1)e2e3 / {1:29}(-1T1)Ng8f6 
21.{0:58}(-1T2)Ng1f3 / {1:29}(-1T2)e7e6 
22.{0:58}(-1T3)Nb1c3 / {1:29}(-1T3)c7c6 
23.{0:58}(-1T4)Bf1d3 / {1:29}(-1T4)Qd8e7 
24.{0:58}(-1T5)Qd1e2 / {1:29}(-1T5)Qb6b4 
25.{0:58}(-1T6)h2h3 / {1:29}(-1T6)Nf6h5 
26.{0:58}(-1T7)Rh1f1 / {1:29}(-1T7)Qb4d6 
27.{0:58}(-1T8)Nc3e4 / {1:29}(-1T8)Qd6d5 
28.{0:58}(-1T9)b2b3 / {1:29}(-1T9)g7g6 
29.{0:58}(-1T10)Bc1b2 / {1:29}(-1T10)Bf8g7 
30.{0:58}(-1T11)Bb2g7 / {1:29}(-1T11)Nh5g7 
31.{0:58}(-1T12)Ra1b1 / {1:29}(-1T12)Qd5e4 
32.{0:58}(-1T13)Bd3e4 / {1:29}(-1T13)Qe7b4 
33.{0:58}(-1T14)Qe2b5 / {1:29}(-1T14)Qb4>>(-1T11)b4 
34.{0:58}(-1T15)Qb5>>(-1T3)b5 / {1:29}(2T3)Qb6b5 
35.{0:58}(2T4)Bf1b5 / {1:29}(2T4)c7c6 
36.{0:58}(2T5)Bb5a4 / {1:29}(2T5)Nb8a6 
37.{0:58}(2T6)Rh1f1 / {1:29}(2T6)Na6c5 
38.{0:58}(2T7)Nf3g5 / {1:29}(2T7)Qd8e7 
39.{0:58}(2T8)b2b3 / {1:29}(2T8)Nc5e4 
40.{0:58}(2T9)Ng5e4 / {1:29}(2T9)Nf6e4 
41.{0:58}(2T10)Qd1h5 / {1:29}(2T10)Ne4f6 
42.{0:58}(2T11)Qh5h3 / {1:29}(2T11)Qe7b4 
43.{0:58}(2T12)Qh3>>(2T5)h3 / {1:29}(3T5)Qd8e7 
44.{0:58}(3T6)b2b3 / {1:29}(3T6)g7g6 
45.{0:58}(3T7)Nf3e5 / {1:29}(3T7)Bf8g7 
46.{0:58}(3T8)Qd1f3 / {1:29}(3T8)Rh8f8 
47.{0:58}(3T9)Bc1a3 / {1:29}(3T9)d7d6 
48.{0:58}(3T10)Ne5f7 / {1:29}(3T10)Rf8f7 
49.{0:58}(3T11)Qf3f6 / {1:29}(3T11)Qe7f6 ",0,1,26/03/2022,,,
